strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,Type,timestamp,timeXvalue
14000,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026CE14000.00,0.0,0,0,0,0,0,0,0,0,50,0,0,50,6970,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026CE14000.00,0.0,0,0,0,0,0,0,0,0,50,0,0,50,7360,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,07-Jul-2022,NIFTY,OPTIDXNIFTY07-07-2022CE14000.00,6.0,2,50,3,0,1825,250,15.873015873015872,5150,5100,500,1825,200,1878.75,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,14-Jul-2022,NIFTY,OPTIDXNIFTY14-07-2022CE14000.00,0.0,0,0,0,0,0,0,0,8600,4650,1000,1765.75,250,1913.2,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,25-Aug-2022,NIFTY,OPTIDXNIFTY25-08-2022CE14000.00,95.0,49,106.52173913043478,72,0,1910,99.70000000000005,5.507374468320171,6600,4950,150,1903.95,200,1924.25,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,14-Jul-2022,NIFTY,OPTIDXNIFTY14-07-2022CE14050.00,0.0,0,0,0,0,0,0,0,3750,3750,1000,1698.05,2750,2063.4,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,21-Jul-2022,NIFTY,OPTIDXNIFTY21-07-2022CE14050.00,0.0,0,0,0,0,0,0,0,2750,2750,2750,1596.25,2750,2025.5,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,28-Jul-2022,NIFTY,OPTIDXNIFTY28-07-2022CE14050.00,0.0,-1,-100,2,0,1846.4,437.95000000000005,31.094465547232776,5850,4600,1300,1735.6,50,1839.15,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,04-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14050,30-Jun-2022,NIFTY,OPTIDXNIFTY30-06-2022CE14050.00,2.0,0,0,5,62.71,1798.85,285.89999999999986,18.896857133414844,13450,10700,50,1764.8,50,1832.75,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,18-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14050,25-Aug-2022,NIFTY,OPTIDXNIFTY25-08-2022CE14050.00,0.0,0,0,0,0,0,0,0,3250,2750,2750,1601.15,2750,2126.95,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,01-Sep-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14050,07-Jul-2022,NIFTY,OPTIDXNIFTY07-07-2022CE14050.00,0.0,0,0,0,0,0,0,0,5000,3750,1250,1740.1,1000,1835.9,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14050,11-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14100,07-Jul-2022,NIFTY,OPTIDXNIFTY07-07-2022CE14100.00,0.0,0,0,0,0,0,0,0,4200,4200,200,1709.2,200,1764.9,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14100,21-Jul-2022,NIFTY,OPTIDXNIFTY21-07-2022CE14100.00,0.0,0,0,0,0,0,0,0,2800,2750,2800,1141,2750,1976.15,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14100,28-Jul-2022,NIFTY,OPTIDXNIFTY28-07-2022CE14100.00,8.0,0,0,2,0,1834.4,415.1500000000001,29.251365157653698,5850,4600,1250,1728.2,50,1796.15,15832.05,CE,2022-06-27 18:58:37.138098,18:58
